2025-11-17 23:19:51.228 User Agent: [Hub 3.15.2], Protocol version: [1.17.3], Session Id: [de26820a93c74a54b3d05ba81ceb8ec2], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: False, group: (null)]
2025-11-18 19:52:24.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.searcher], Result: [granted: True, group: (null)]
2025-11-18 19:52:24.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.burst], Result: [granted: True, group: (null)]
2025-11-18 19:52:24.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.rendering.light-transport], Result: [granted: True, group: (null)]
2025-11-18 19:52:24.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.nuget.mono-cecil], Result: [granted: True, group: (null)]
2025-11-18 19:52:24.657 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.test-framework.performance], Result: [granted: True, group: (null)]
2025-11-18 19:52:58.500 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [86fea02e85ea4eaba0613a4d0277ebd1], Licensed Package: False, Entitlement requested: [com.unity.editor.legacy.pro], Result: [granted: False, group: (null)]
2025-11-18 19:52:58.500 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [86fea02e85ea4eaba0613a4d0277ebd1], Licensed Package: False, Entitlement requested: [com.unity.editor.headless], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 19:52:58.520 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [12b38ae604b8421cb2f0b044d534c1a8], Licensed Package: False, Entitlement requested: [com.unity.editor.legacy.pro], Result: [granted: False, group: (null)]
2025-11-18 19:52:58.520 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [12b38ae604b8421cb2f0b044d534c1a8], Licensed Package: False, Entitlement requested: [com.unity.editor.headless], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 19:53:03.269 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.havok.physics], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.animation], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.aseprite], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.pixel-perfect], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.psdimporter], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.sprite], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.spriteshape], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.tilemap], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.tilemap.extras], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.adaptiveperformance], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.addressables], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.addressables.android], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ads], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ads.ios-support], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ai.inference], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ai.navigation], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.animation.rigging], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.asset-manager-for-unity], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.burst], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.charactercontroller], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.cinemachine], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.collab-proxy], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.collections], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.connect.share], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.dedicated-server], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.device-simulator.devices], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.editorcoroutines], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.entities], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.entities.graphics], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.feature.2d], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.feature.ar], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.feature.characters-animation], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.feature.development], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.feature.ecs], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.feature.gameplay-storytelling], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.feature.mobile], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.feature.vr], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.feature.worldbuilding], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.formats.alembic], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.formats.fbx], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ide.rider], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ide.visualstudio], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.inputsystem], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.learn.iet-framework], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.learn.iet-framework.authoring], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.localization], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.mathematics], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.memoryprofiler], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.meta-instant-games-sdk], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.microsoft.gdk], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.microsoft.gdk.tools], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ml-agents], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.270 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.mobile.android-logcat], Result: [granted: True, group: (null)]
